Long,Lat,Chlor,Pic,Poc,Sst,MM,IILO,IILA,Missing_02_2019,Chlor_log,Position,TrainTest
18.791666,37.208332,0.24268495,-0.07484472,0.017146984,-0.8823519,3,273,114,0.39285714285714285,-1.4159912,18.79166637.208332,Train
18.791666,37.458332,0.33146483,0.04911873,0.27048677,-0.9468519,3,270,114,0.5,-1.1042336,18.79166637.458332,Train
18.791666,37.708332,0.44967917,0.43627715,0.6792115,-0.96905667,3,267,114,0.39285714285714285,-0.7992209,18.79166637.708332,Train
18.791666,37.958332,0.3679967,0.5430755,0.4832938,-1.0324991,3,264,114,0.42857142857142855,-0.99968135,18.79166637.958332,Train
18.791666,38.208332,0.21539842,-0.0424258,-0.0537832,-0.9912616,3,261,114,0.39285714285714285,-1.5352659,18.79166638.208332,Train
18.791666,31.208334,0.15584294,-0.10727073,-0.3105041,-0.666648,3,345,114,0.5714285714285714,-1.8589065,18.79166631.208334,Test
23.541666,39.458332,0.16415198,-0.14732014,-0.2800984,-0.7914181,3,282,135,0.6071428571428571,-1.8069625,23.54166639.458332,Test
26.791666,36.958332,0.14232133,-0.14350489,-0.4185941,-0.6761644,3,228,150,0.6428571428571429,-1.9496679,26.79166636.958332,Test
23.541666,38.958332,0.14364506,-0.14540896,-0.364545,-0.84534395,3,288,135,0.6071428571428571,-1.9404099,23.54166638.958332,Test
28.291666,33.958332,0.11021591,-0.1358744,-0.53006524,-0.62329566,3,384,156,0.5714285714285714,-2.205314,28.29166633.958332,Test
28.291666,34.208332,0.11436865,-0.10154432,-0.48615137,-0.72586066,3,381,156,0.6785714285714286,-2.1683283,28.29166634.208332,Test
28.291666,34.458332,0.110013306,-0.06721423,-0.47601613,-0.7004839,3,378,156,0.5357142857142857,-2.207154,28.29166634.458332,Train
28.291666,34.708332,0.10806907,-0.06912541,-0.5030407,-0.71845907,3,375,156,0.5,-2.2249846,28.29166634.708332,Train
28.291666,34.958332,0.12820794,-0.1091748,-0.44899157,-0.7787293,3,372,156,0.5,-2.054102,28.29166634.958332,Train
28.291666,35.208332,0.11655532,-0.025260758,-0.42197526,-0.7649838,3,369,156,0.4642857142857143,-2.1493893,28.29166635.208332,Train
28.291666,35.458332,0.1253788,0.0109734,-0.4017048,-0.6888527,3,366,156,0.6428571428571429,-2.0764158,28.29166635.458332,Test
28.291666,35.708332,0.13172261,-0.06531016,-0.46926206,-0.7427786,3,363,156,0.6071428571428571,-2.027057,28.29166635.708332,Test
28.291666,35.958332,0.13624968,-0.10154432,-0.43548343,-0.7396066,3,360,156,0.75,-1.9932662,28.29166635.958332,Test
28.291666,36.208332,0.14074321,-0.06912541,-0.35779092,-0.7279754,3,357,156,0.5714285714285714,-1.9608183,28.29166636.208332,Test
28.291666,36.458332,0.1281331,-0.11489412,-0.4388646,-0.7385494,3,354,156,0.7142857142857143,-2.0546856,28.29166636.458332,Test
28.291666,36.708332,0.18311374,0.09489455,-0.22267638,-0.6909675,3,351,156,0.6428571428571429,-1.6976478,28.29166636.708332,Test
28.291666,33.708332,0.10346041,-0.12633984,-0.51993,-0.63175446,3,387,156,0.6428571428571429,-2.2685664,28.29166633.708332,Test
27.791666,34.958332,0.297729,-0.09964025,0.39884722,-0.51332873,3,504,153,0.7142857142857143,-1.2115717,27.79166634.958332,Test
27.791666,35.458332,0.124038786,-0.13205916,-0.5165489,-0.5482219,3,498,153,0.6071428571428571,-2.087161,27.79166635.458332,Test
27.791666,35.708332,0.12338298,-0.12062053,-0.5097948,-0.5556238,3,495,153,0.5357142857142857,-2.092462,27.79166635.708332,Train
27.791666,35.958332,0.12291305,-0.095825,-0.51993,-0.54504985,3,492,153,0.5714285714285714,-2.0962782,27.79166635.958332,Test
27.791666,36.208332,0.12177738,-0.12062053,-0.49965954,-0.46891886,3,489,153,0.6071428571428571,-2.1055608,27.79166636.208332,Test
27.791666,36.458332,0.10866349,-0.14159371,-0.5469546,-0.53024673,3,486,153,0.6428571428571429,-2.2194993,27.79166636.458332,Test
27.791666,36.708332,0.10689295,-0.13778557,-0.53681934,-0.5207303,3,483,153,0.5714285714285714,-2.2359273,27.79166636.708332,Test
27.791666,36.958332,0.11570443,-0.14159371,-0.53343815,-0.48477963,3,480,153,0.5,-2.1567163,27.79166636.958332,Train
27.541666,31.458334,0.14308694,-0.1225246,-0.36792615,-0.67510676,3,354,153,0.6428571428571429,-1.9443029,27.54166631.458334,Test
27.541666,31.708334,0.15311639,-0.051960357,-0.3105041,-0.7004839,3,351,153,0.7142857142857143,-1.8765569,27.54166631.708334,Test
27.541666,31.958334,0.1863468,0.15592425,-0.16863552,-0.68673795,3,348,153,0.7142857142857143,-1.6801457,27.54166631.958334,Test
27.541666,32.208332,0.13523345,-0.07102948,-0.39495072,-0.6951971,3,345,153,0.7857142857142857,-2.0007527,27.54166632.208332,Test
27.541666,32.458332,0.11793365,-0.13205916,-0.49290544,-0.6677052,3,342,153,0.7142857142857143,-2.137633,27.54166632.458332,Test
27.791666,35.208332,0.12033957,-0.14159371,-0.49965954,-0.5661974,3,501,153,0.6428571428571429,-2.1174378,27.79166635.208332,Test
28.291666,33.458332,0.106925875,-0.11299005,-0.47264323,-0.63809884,3,390,156,0.6428571428571429,-2.2356195,28.29166633.458332,Test
28.291666,33.208332,0.108058624,-0.14540896,-0.55032754,-0.6581888,3,393,156,0.6785714285714286,-2.2250814,28.29166633.208332,Test
28.291666,32.958332,0.11892887,-0.14350489,-0.4827702,-0.70471346,3,396,156,0.5357142857142857,-2.1292298,28.29166632.958332,Train
29.041666,34.708332,0.11916189,-0.13397034,-0.49290544,-0.63175446,3,435,159,0.7857142857142857,-2.1272724,29.04166634.708332,Test
29.041666,34.958332,0.118961066,-0.14540896,-0.53006524,-0.61166453,3,432,159,0.75,-2.128959,29.04166634.958332,Test
29.041666,35.208332,0.110986225,-0.14159371,-0.5266841,-0.6021481,3,429,159,0.8214285714285714,-2.1983492,29.04166635.208332,Test
29.041666,35.458332,0.10144601,-0.14540896,-0.57735205,-0.6719348,3,426,159,0.75,-2.2882285,29.04166635.458332,Test
29.041666,35.708332,0.11266101,-0.14732014,-0.5976226,-0.64444286,3,423,159,0.75,-2.1833718,29.04166635.708332,Test
29.041666,35.958332,0.11162028,-0.14540896,-0.57735205,-0.67404956,3,420,159,0.75,-2.1926525,29.04166635.958332,Test
29.041666,36.208332,0.10646603,-0.13778557,-0.5469546,-0.71317226,3,417,159,0.6785714285714286,-2.2399292,29.04166636.208332,Test
29.041666,36.458332,0.10501864,-0.14350489,-0.5604628,-0.6581888,3,414,159,0.6428571428571429,-2.2536175,29.04166636.458332,Test
28.791666,30.958334,0.11414406,-0.13205916,-0.46250796,-0.7882457,3,288,159,0.6428571428571429,-2.170294,28.79166630.958334,Test
28.791666,31.208334,0.11447046,-0.1358744,-0.4557539,-0.76921296,3,285,159,0.6428571428571429,-2.1674385,28.79166631.208334,Test
28.791666,31.458334,0.104132,-0.13205916,-0.49965954,-0.7279754,3,282,159,0.6428571428571429,-2.262096,28.79166631.458334,Test
28.791666,31.708334,0.09863842,-0.13205916,-0.51993,-0.7396066,3,279,159,0.6071428571428571,-2.3162944,28.79166631.708334,Test
28.791666,31.958334,0.110665515,-0.09200976,-0.4422375,-0.666648,3,276,159,0.6428571428571429,-2.201243,28.79166631.958334,Test
28.791666,32.208332,0.108707495,-0.09772907,-0.47601613,-0.7279754,3,273,159,0.6071428571428571,-2.2190945,28.79166632.208332,Test
28.791666,32.458332,0.11019043,-0.12062053,-0.4827702,-0.6634756,3,270,159,0.6428571428571429,-2.2055452,28.79166632.458332,Test
28.791666,32.708332,0.12744254,-0.10154432,-0.40508595,-0.72057384,3,267,159,0.6785714285714286,-2.0600896,28.79166632.708332,Test
28.791666,32.958332,0.1430824,-0.08437927,-0.33076635,-0.6951971,3,264,159,0.5357142857142857,-1.9443346,28.79166632.958332,Train
28.791666,33.208332,0.12743145,-0.10535956,-0.4185941,-0.64232844,3,261,159,0.5,-2.0601766,28.79166633.208332,Train
28.791666,33.458332,0.15415667,-0.06912541,-0.2800984,-0.66981995,3,258,159,0.5714285714285714,-1.8697859,28.79166633.458332,Test
28.791666,33.708332,0.23608126,0.04339942,0.054306783,-0.67933637,3,255,159,0.6428571428571429,-1.4435792,28.79166633.708332,Test
28.291666,31.208334,0.11599629,-0.13968964,-0.5165489,-0.68145114,3,417,156,0.75,-2.154197,28.29166631.208334,Test
28.291666,31.458334,0.10734216,-0.14732014,-0.5469546,-0.6655904,3,414,156,0.8214285714285714,-2.2317338,28.29166631.458334,Test
28.291666,31.708334,0.10967045,-0.14732014,-0.5131759,-0.6074349,3,411,156,0.75,-2.2102754,28.29166631.708334,Test
28.291666,31.958334,0.112275295,-0.14350489,-0.54357344,-0.59474653,3,408,156,0.75,-2.1868014,28.29166631.958334,Test
28.291666,32.208332,0.10943724,-0.14732014,-0.5469546,-0.64021367,3,405,156,0.7142857142857143,-2.212404,28.29166632.208332,Test
28.291666,32.458332,0.10437179,-0.14540896,-0.58748734,-0.68673795,3,402,156,0.7142857142857143,-2.259796,28.29166632.458332,Test
28.291666,32.708332,0.1075659,-0.13778557,-0.55032754,-0.68145114,3,399,156,0.6428571428571429,-2.2296517,28.29166632.708332,Test
27.541666,32.708332,0.12742934,-0.10727073,-0.4185941,-0.6370413,3,339,153,0.7142857142857143,-2.0601933,27.54166632.708332,Test
29.041666,34.458332,0.123570964,-0.13968964,-0.55032754,-0.6571316,3,438,159,0.75,-2.0909398,29.04166634.458332,Test
27.541666,32.958332,0.12955101,-0.14159371,-0.44561866,-0.64973,3,336,153,0.7142857142857143,-2.0436807,27.54166632.958332,Test
27.541666,33.458332,0.12650803,-0.14540896,-0.4422375,-0.6455004,3,330,153,0.6428571428571429,-2.0674496,27.54166633.458332,Test
27.041666,36.208332,0.121012844,-0.118709356,-0.5908685,-0.64232844,3,429,150,0.6785714285714286,-2.1118586,27.04166636.208332,Test
27.041666,36.458332,0.114125036,-0.13968964,-0.6009955,-0.6920247,3,426,150,0.7142857142857143,-2.1704607,27.04166636.458332,Test
27.041666,36.708332,0.11778958,-0.14540896,-0.5537087,-0.69413954,3,423,150,0.6785714285714286,-2.1388555,27.04166636.708332,Test
27.041666,36.958332,0.11185287,-0.14732014,-0.57397914,-0.7057707,3,420,150,0.75,-2.1905708,27.04166636.958332,Test
27.041666,37.208332,0.112885036,-0.14732014,-0.54357344,-0.6835659,3,417,150,0.75,-2.1813853,27.04166637.208332,Test
27.041666,37.458332,0.12901463,-0.14732014,-0.4827702,-0.7015411,3,414,150,0.7857142857142857,-2.0478294,27.04166637.458332,Test
27.041666,37.708332,0.1318802,-0.14732014,-0.4962866,-0.6592464,3,411,150,0.7142857142857143,-2.0258615,27.04166637.708332,Test
27.041666,37.958332,0.13218121,-0.14540896,-0.4658809,-0.63492686,3,408,150,0.6785714285714286,-2.0235815,27.04166637.958332,Test
27.041666,38.458332,0.1339,-0.1358744,-0.45237273,-0.63175446,3,402,150,0.6428571428571429,-2.010662,27.04166638.458332,Test
26.791666,31.708334,0.13360405,-0.13778557,-0.53343815,-0.76709855,3,291,150,0.6071428571428571,-2.0128746,26.79166631.708334,Test
26.791666,31.958334,0.13959964,-0.13778557,-0.35779092,-0.808336,3,288,150,0.5357142857142857,-1.9689767,26.79166631.958334,Train
26.791666,32.208332,0.15887454,-0.13015509,-0.28347957,-0.8093932,3,285,150,0.5714285714285714,-1.8396405,26.79166632.208332,Test
27.041666,35.958332,0.12542376,-0.14732014,-0.58073324,-0.67827916,3,432,150,0.7142857142857143,-2.0760572,27.04166635.958332,Test
26.791666,32.458332,0.13997027,-0.12633984,-0.36117208,-0.81785244,3,282,150,0.6785714285714286,-1.9663252,26.79166632.458332,Test
26.791666,32.958332,0.13032433,-0.12442867,-0.39495072,-0.7660409,3,276,150,0.6785714285714286,-2.037729,26.79166632.958332,Test
26.791666,33.208332,0.13170864,-0.1091748,-0.3713073,-0.73326224,3,273,150,0.6428571428571429,-2.027163,26.79166633.208332,Test
26.791666,33.458332,0.12777965,-0.11299005,-0.39156955,-0.7279754,3,270,150,0.7142857142857143,-2.057448,26.79166633.458332,Test
26.791666,33.708332,0.1360687,-0.1091748,-0.34765568,-0.745951,3,267,150,0.6071428571428571,-1.9945954,26.79166633.708332,Test
26.791666,33.958332,0.12388585,-0.1091748,-0.39832363,-0.7575822,3,264,150,0.5714285714285714,-2.0883946,26.79166633.958332,Test
26.791666,34.208332,0.12349356,-0.11299005,-0.40845886,-0.6909675,3,261,150,0.6785714285714286,-2.0915663,26.79166634.208332,Test
26.791666,34.458332,0.12548321,-0.11489412,-0.40845886,-0.76286894,3,258,150,0.6785714285714286,-2.0755832,26.79166634.458332,Test
26.791666,34.708332,0.12513825,-0.10727073,-0.41521293,-0.7501802,3,255,150,0.7142857142857143,-2.0783362,26.79166634.708332,Test
26.791666,34.958332,0.12533265,-0.10727073,-0.41521293,-0.7396066,3,252,150,0.6428571428571429,-2.076784,26.79166634.958332,Test
26.791666,35.208332,0.13107899,-0.116805285,-0.4185941,-0.72586066,3,249,150,0.5357142857142857,-2.0319552,26.79166635.208332,Train
26.791666,35.458332,0.13384637,-0.050049182,-0.3814343,-0.71740186,3,246,150,0.6785714285714286,-2.0110626,26.79166635.458332,Test
26.791666,35.708332,0.13668999,-0.116805285,-0.37806138,-0.75229496,3,243,150,0.7142857142857143,-1.9900398,26.79166635.708332,Test
26.791666,32.708332,0.1353454,-0.13205916,-0.38819662,-0.7914181,3,279,150,0.5714285714285714,-1.9999253,26.79166632.708332,Test
27.041666,35.708332,0.12667677,-0.13397034,-0.4962866,-0.64973,3,435,150,0.6428571428571429,-2.0661166,27.04166635.708332,Test
27.041666,35.458332,0.13663234,-0.14732014,-0.5402005,-0.6877955,3,438,150,0.6428571428571429,-1.9904616,27.04166635.458332,Test
27.041666,35.208332,0.13404799,-0.14732014,-0.5604628,-0.68673795,3,441,150,0.6785714285714286,-2.0095575,27.04166635.208332,Test
27.541666,33.958332,0.11301865,-0.12062053,-0.4962866,-0.5640826,3,324,153,0.7142857142857143,-2.1802025,27.54166633.958332,Test
27.541666,34.208332,0.10403057,-0.118709356,-0.5469546,-0.59368896,3,321,153,0.8214285714285714,-2.2630706,27.54166634.208332,Test
27.541666,34.708332,0.09968753,-0.118709356,-0.5537087,-0.570427,3,315,153,0.6428571428571429,-2.3057146,27.54166634.708332,Test
27.541666,34.958332,0.09971473,-0.118709356,-0.5908685,-0.55033666,3,312,153,0.6071428571428571,-2.3054419,27.54166634.958332,Test
27.541666,35.208332,0.10093516,-0.116805285,-0.5942414,-0.6021481,3,309,153,0.6785714285714286,-2.293277,27.54166635.208332,Test
27.541666,35.458332,0.11581209,-0.118709356,-0.54357344,-0.6920247,3,306,153,0.6785714285714286,-2.1557863,27.54166635.458332,Test
27.541666,35.708332,0.12299698,-0.13397034,-0.47264323,-0.7914181,3,303,153,0.6785714285714286,-2.0955956,27.54166635.708332,Test
27.541666,35.958332,0.12580822,-0.14350489,-0.46926206,-0.85697514,3,300,153,0.6785714285714286,-2.0729966,27.54166635.958332,Test
27.541666,36.208332,0.1303086,-0.13968964,-0.44561866,-0.83899957,3,297,153,0.5714285714285714,-2.03785,27.54166636.208332,Test
27.541666,36.458332,0.12769149,-0.13968964,-0.53006524,-0.8220816,3,294,153,0.5714285714285714,-2.0581381,27.54166636.458332,Test
27.541666,36.958332,0.13091105,-0.12824391,-0.38819662,-0.7829589,3,288,153,0.6428571428571429,-2.0332372,27.54166636.958332,Test
27.541666,37.208332,0.12924103,-0.13205916,-0.40508595,-0.7914181,3,285,153,0.6071428571428571,-2.046076,27.54166637.208332,Test
27.041666,31.458334,0.1132968,-0.11107887,-0.50642186,-0.5090992,3,486,150,0.6428571428571429,-2.1777444,27.04166631.458334,Test
27.041666,31.708334,0.117054865,-0.10535956,-0.48953253,-0.51755834,3,483,150,0.5714285714285714,-2.1451125,27.04166631.708334,Test
27.041666,31.958334,0.11837817,-0.13205916,-0.5537087,-0.51861554,3,480,150,0.5714285714285714,-2.1338708,27.04166631.958334,Test
27.041666,32.208332,0.118563294,-0.1091748,-0.48615137,-0.4868944,3,477,150,0.5714285714285714,-2.1323082,27.04166632.208332,Test
27.041666,32.458332,0.12666136,-0.1225246,-0.4253482,-0.46997645,3,474,150,0.6785714285714286,-2.0662382,27.04166632.458332,Test
27.041666,32.708332,0.13045822,-0.1358744,-0.4185941,-0.48055002,3,471,150,0.6428571428571429,-2.0367022,27.04166632.708332,Test
27.041666,32.958332,0.12587494,-0.14159371,-0.44899157,-0.4858368,3,468,150,0.6428571428571429,-2.0724664,27.04166632.958332,Test
27.041666,33.208332,0.11460039,-0.12442867,-0.4658809,-0.4879516,3,465,150,0.5,-2.166304,27.04166633.208332,Train
27.041666,33.458332,0.11815956,-0.14159371,-0.45237273,-0.5016976,3,462,150,0.5357142857142857,-2.1357193,27.04166633.458332,Train
27.041666,33.708332,0.112801954,-0.13778557,-0.48615137,-0.51755834,3,459,150,0.5357142857142857,-2.1821215,27.04166633.708332,Train
27.041666,33.958332,0.12774004,-0.12442867,-0.4422375,-0.49429598,3,456,150,0.5,-2.057758,27.04166633.958332,Train
27.041666,34.208332,0.12612763,-0.12633984,-0.5233112,-0.5397631,3,453,150,0.5,-2.070461,27.04166634.208332,Train
27.041666,34.458332,0.123611346,-0.13205916,-0.53343815,-0.5090992,3,450,150,0.5357142857142857,-2.090613,27.04166634.458332,Train
27.041666,34.708332,0.14019331,-0.13778557,-0.4962866,-0.6613612,3,447,150,0.5357142857142857,-1.964733,27.04166634.708332,Train
27.041666,34.958332,0.14383678,-0.14732014,-0.4962866,-0.68673795,3,444,150,0.6071428571428571,-1.9390761,27.04166634.958332,Test
27.541666,33.208332,0.1242876,-0.13205916,-0.42872936,-0.73326224,3,333,153,0.6428571428571429,-2.0851572,27.54166633.208332,Test
26.791666,35.958332,0.12586057,-0.1358744,-0.4422375,-0.6687628,3,240,150,0.6428571428571429,-2.0725806,26.79166635.958332,Test
29.041666,34.208332,0.117857605,-0.14732014,-0.6111307,-0.6571316,3,441,159,0.6785714285714286,-2.138278,29.04166634.208332,Test
29.041666,33.708332,0.13675475,-0.09772907,-0.49290544,-0.63492686,3,447,159,0.7142857142857143,-1.9895661,29.04166633.708332,Test
31.791666,36.458332,0.4300116,0.73760325,0.70285493,-0.45517328,3,462,171,0.7142857142857143,-0.8439431,31.79166636.458332,Test
31.541666,32.208332,0.16065294,-0.029076,-0.2395657,-0.6634756,3,321,171,0.6785714285714286,-1.828509,31.54166632.208332,Test
31.541666,32.458332,0.15528485,0.018603887,-0.34765568,-0.67404956,3,318,171,0.6785714285714286,-1.8624941,31.54166632.458332,Test
31.541666,32.708332,0.1132675,-0.1358744,-0.5672168,-0.71317226,3,315,171,0.6785714285714286,-2.178003,31.54166632.708332,Test
31.541666,32.958332,0.10893651,-0.1225246,-0.570598,-0.745951,3,312,171,0.6071428571428571,-2.21699,31.54166632.958332,Test
31.541666,33.208332,0.10766195,-0.1358744,-0.5976226,-0.75969654,3,309,171,0.5714285714285714,-2.228759,31.54166633.208332,Test
31.541666,33.458332,0.12327991,-0.13968964,-0.5469546,-0.81468004,3,306,171,0.5714285714285714,-2.093298,31.54166633.458332,Test
31.541666,33.708332,0.12020768,-0.12633984,-0.55708987,-0.80199164,3,303,171,0.5,-2.1185343,31.54166633.708332,Train
31.541666,33.958332,0.12550624,-0.10535956,-0.5165489,-0.7914181,3,300,171,0.6071428571428571,-2.0753999,31.54166633.958332,Test
31.541666,34.208332,0.11772964,-0.14540896,-0.53681934,-0.75969654,3,297,171,0.5714285714285714,-2.1393645,31.54166634.208332,Test
31.541666,34.458332,0.11431524,-0.14159371,-0.5266841,-0.73643464,3,294,171,0.6428571428571429,-2.1687953,31.54166634.458332,Test
31.541666,34.708332,0.10710732,-0.13968964,-0.53006524,-0.7226887,3,291,171,0.6428571428571429,-2.233924,31.54166634.708332,Test
31.791666,36.208332,0.46926528,1.0446557,0.6859656,-0.48372242,3,465,171,0.6428571428571429,-0.756587,31.79166636.208332,Test
31.541666,34.958332,0.10092723,-0.1358744,-0.51993,-0.7374918,3,288,171,0.6428571428571429,-2.2933555,31.54166634.958332,Test
31.541666,35.458332,0.10017025,-0.13778557,-0.53006524,-0.75229496,3,282,171,0.5714285714285714,-2.300884,31.54166635.458332,Test
31.541666,35.708332,0.098832175,-0.13968964,-0.5402005,-0.7015411,3,279,171,0.6785714285714286,-2.314332,31.54166635.708332,Test
31.541666,35.958332,0.120841764,-0.13397034,-0.48953253,-0.7374918,3,276,171,0.5357142857142857,-2.1132734,31.54166635.958332,Train
31.541666,36.208332,0.14742264,-0.07865996,-0.2936148,-0.7776721,3,273,171,0.4642857142857143,-1.9144517,31.54166636.208332,Train
31.541666,36.458332,0.3318734,0.90925366,0.62854356,-0.59580374,3,270,171,0.7142857142857143,-1.1030018,31.54166636.458332,Test
31.041666,31.708334,0.09378616,-0.12633984,-0.58748734,-0.5714842,3,459,168,0.5,-2.366738,31.04166631.708334,Train
31.041666,31.958334,0.09750192,-0.13397034,-0.570598,-0.5376483,3,456,168,0.7142857142857143,-2.3278832,31.04166631.958334,Test
31.041666,32.208332,0.10410905,-0.14159371,-0.57735205,-0.60532016,3,453,168,0.7142857142857143,-2.2623165,31.04166632.208332,Test
31.041666,32.458332,0.10428992,-0.09200976,-0.5402005,-0.6084925,3,450,168,0.6071428571428571,-2.2605805,31.04166632.458332,Test
31.041666,32.708332,0.10019738,-0.14159371,-0.57397914,-0.6328121,3,447,168,0.6428571428571429,-2.3006132,31.04166632.708332,Test
31.041666,32.958332,0.100778826,-0.12062053,-0.5604628,-0.6254105,3,444,168,0.5714285714285714,-2.294827,31.04166632.958332,Test
31.041666,33.208332,0.11018699,-0.13015509,-0.55032754,-0.59686136,3,441,168,0.5357142857142857,-2.2055764,31.04166633.208332,Train
31.541666,35.208332,0.098613046,-0.13397034,-0.53343815,-0.7237458,3,285,171,0.5714285714285714,-2.3165517,31.54166635.208332,Test
31.791666,35.958332,0.51418793,1.6644871,0.85823995,-0.4921812,3,468,171,0.7142857142857143,-0.66516644,31.79166635.958332,Test
31.791666,35.708332,0.37314802,0.6918345,0.4832938,-0.4445993,3,471,171,0.6785714285714286,-0.9857801,31.79166635.708332,Test
31.791666,35.458332,0.1564693,0.06246853,-0.24970095,-0.46363208,3,474,171,0.7142857142857143,-1.8548955,31.79166635.458332,Test
17.541666,42.708332,0.16706179,-0.12824391,-0.28686073,-0.89504063,3,279,108,0.5357142857142857,-1.7893915,17.54166642.708332,Train
34.291668,36.458332,0.13112697,-0.118709356,-0.48953253,-0.6328121,3,318,183,0.5,-2.0315893,34.29166836.458332,Train
33.541668,31.208334,0.13993464,-0.051960357,-0.39495072,-0.60532016,3,321,180,0.42857142857142855,-1.9665798,33.54166831.208334,Train
33.541668,31.458334,0.12638885,-0.09200976,-0.5097948,-0.652902,3,318,180,0.5,-2.068392,33.54166831.458334,Train
33.541668,31.708334,0.10812383,-0.14732014,-0.61451185,-0.7025987,3,315,180,0.5714285714285714,-2.2244782,33.54166831.708334,Test
33.541668,31.958334,0.115278035,-0.13778557,-0.55032754,-0.7501802,3,312,180,0.7142857142857143,-2.1604083,33.54166831.958334,Test
33.541668,32.208332,0.10761239,-0.12824391,-0.5469546,-0.7374918,3,309,180,0.6428571428571429,-2.2292194,33.54166832.208332,Test
33.541668,32.458332,0.11577684,-0.13015509,-0.53006524,-0.72057384,3,306,180,0.6071428571428571,-2.1560907,33.54166832.458332,Test
33.541668,32.708332,0.13322575,-0.13397034,-0.48953253,-0.735377,3,303,180,0.6428571428571429,-2.01571,33.54166832.708332,Test
33.541668,32.958332,0.14292681,-0.09772907,-0.3713073,-0.6909675,3,300,180,0.5357142857142857,-1.9454226,33.54166832.958332,Train
33.541668,33.208332,0.1767996,0.09679862,-0.074053675,-0.6190661,3,297,180,0.6428571428571429,-1.7327385,33.54166833.208332,Test
33.041668,32.208332,0.68656415,0.1044291,1.1993992,-0.42873895,3,441,177,0.5714285714285714,-0.37605557,33.04166832.208332,Test
33.041668,32.458332,0.27046725,-0.061494917,-0.006496411,-0.491124,3,438,177,0.5,-1.3076043,33.04166832.458332,Train
33.041668,32.708332,0.10924635,-0.13968964,-0.5604628,-0.4858368,3,435,177,0.5357142857142857,-2.21415,33.04166832.708332,Train
33.041668,32.958332,0.10832623,-0.14540896,-0.55032754,-0.4562305,3,432,177,0.6071428571428571,-2.222608,33.04166832.958332,Test
33.041668,33.208332,0.10994342,-0.14540896,-0.57397914,-0.5281319,3,429,177,0.6428571428571429,-2.2077894,33.04166833.208332,Test
33.041668,33.458332,0.103430614,-0.14732014,-0.5942414,-0.6021481,3,426,177,0.6071428571428571,-2.2688544,33.04166833.458332,Test
33.041668,33.708332,0.107969776,-0.14732014,-0.6178848,-0.65078723,3,423,177,0.6428571428571429,-2.225904,33.04166833.708332,Test
33.041668,33.958332,0.11406548,-0.14732014,-0.6246471,-0.6486724,3,420,177,0.6428571428571429,-2.1709826,33.04166833.958332,Test
31.791666,33.458332,0.8875779,1.6206225,1.81755,-0.29022285,3,498,171,0.6428571428571429,-0.119259,31.79166633.458332,Test
31.791666,33.708332,0.2268789,0.05674922,-0.0774266,-0.4562305,3,495,171,0.5714285714285714,-1.4833388,31.79166633.708332,Test
31.791666,33.958332,0.12318307,-0.14732014,-0.58748734,-0.43614054,3,492,171,0.6071428571428571,-2.0940835,31.79166633.958332,Test
31.791666,34.208332,0.11837593,-0.1358744,-0.55032754,-0.40547657,3,489,171,0.7142857142857143,-2.13389,31.79166634.208332,Test
31.791666,34.458332,0.0945439,-0.10535956,-0.5469546,-0.47737804,3,486,171,0.6071428571428571,-2.358691,31.79166634.458332,Test
31.791666,34.708332,0.09838019,-0.116805285,-0.5402005,-0.48372242,3,483,171,0.6785714285714286,-2.3189158,31.79166634.708332,Test
31.791666,34.958332,0.09784599,-0.13205916,-0.53681934,-0.45517328,3,480,171,0.7142857142857143,-2.3243606,31.79166634.958332,Test
31.791666,35.208332,0.10645516,-0.095825,-0.49290544,-0.46257487,3,477,171,0.6785714285714286,-2.2400315,31.79166635.208332,Test
31.041666,33.458332,0.11293873,-0.13968964,-0.57397914,-0.5862874,3,438,168,0.6071428571428571,-2.1809099,31.04166633.458332,Test
29.041666,33.958332,0.12515298,-0.14540896,-0.5402005,-0.63915604,3,444,159,0.7142857142857143,-2.0782185,29.04166633.958332,Test
31.041666,33.708332,0.107035436,-0.1358744,-0.55708987,-0.62012327,3,435,168,0.7142857142857143,-2.2345953,31.04166633.708332,Test
31.041666,34.208332,0.10754465,-0.13397034,-0.53343815,-0.63069725,3,429,168,0.5,-2.229849,31.04166634.208332,Train
29.541666,32.708332,0.15186697,0.02241913,-0.27672547,-0.6920247,3,327,162,0.6428571428571429,-1.8847504,29.54166632.708332,Test
29.541666,32.958332,0.115154594,-0.116805285,-0.5266841,-0.7057707,3,324,162,0.5714285714285714,-2.1614797,29.54166632.958332,Test
29.541666,33.208332,0.11025852,-0.13205916,-0.5402005,-0.71845907,3,321,162,0.6785714285714286,-2.2049274,29.54166633.208332,Test
29.541666,33.458332,0.10416775,-0.12442867,-0.53681934,-0.71634424,3,318,162,0.5357142857142857,-2.2617526,29.54166633.458332,Train
29.541666,33.708332,0.10192671,-0.1225246,-0.5604628,-0.7057707,3,315,162,0.6428571428571429,-2.2835014,29.54166633.708332,Test
29.541666,33.958332,0.10039076,-0.12824391,-0.58748734,-0.68673795,3,312,162,0.6785714285714286,-2.298685,29.54166633.958332,Test
29.541666,34.208332,0.10686103,-0.13397034,-0.5908685,-0.6613612,3,309,162,0.6071428571428571,-2.236226,29.54166634.208332,Test
